System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
12:10:47:134, 3898313721138868,  259.648,    7.000, 3700,  57.549,19550.329,5430.647,  40.881,15194.011,4220.558, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:47:243, 3898314103089203,  259.757,    8.000, 3700,  59.696,19556.839,5432.455,  42.918,15198.691,4221.859, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:47:352, 3898314482821718,  259.866,    6.000, 3700,  56.726,19562.990,5434.164,  40.041,15203.033,4223.065, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:47:461, 3898314866303750,  259.975,    6.000, 3700,  59.149,19569.467,5435.963,  42.350,15207.670,4224.353, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:47:569, 3898315244456828,  260.083,    9.000, 3700,  66.487,19576.646,5437.957,  49.933,15213.061,4225.850, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:47:678, 3898315626752926,  260.192,    5.000, 3700,  51.257,19582.241,5439.511,  34.559,15216.834,4226.898, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:47:787, 3898316009224954,  260.302,    5.000, 3700,  56.857,19588.450,5441.236,  40.189,15221.223,4228.117, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:47:899, 3898316403213992,  260.414,    5.000, 3800,  54.651,19594.598,5442.944,  38.030,15225.501,4229.306, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:48:006, 3898316774517484,  260.520,    5.000, 3700,  53.317,19600.251,5444.514,  36.627,15229.384,4230.385, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:48:117, 3898317164933035,  260.632,    4.000, 3700,  52.179,19606.068,5446.130,  35.567,15233.349,4231.486, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:48:227, 3898317550188447,  260.742,    5.000, 3700,  57.713,19612.417,5447.893,  41.020,15237.862,4232.739, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:48:334, 3898317922924492,  260.848,    9.000, 1900,  35.729,19616.219,5448.950,  19.123,15239.897,4233.305, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:48:446, 3898318314327334,  260.960,   11.000, 3700,  54.903,19622.355,5450.654,  38.070,15244.152,4234.487, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:48:555, 3898318701114158,  261.070,    9.000, 3700,  64.960,19629.529,5452.647,  48.255,15249.481,4235.967, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:48:665, 3898319085934039,  261.180,    5.000, 3700,  54.058,19635.469,5454.297,  37.301,15253.580,4237.105, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:48:776, 3898319471764999,  261.290,    3.000, 3800,  47.102,19640.658,5455.738,  30.474,15256.937,4238.038, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:48:883, 3898319845119120,  261.397,    4.000, 4000,  45.718,19645.532,5457.092,  29.153,15260.045,4238.901, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:48:990, 3898320221440968,  261.504,    4.000, 3700,  48.053,19650.695,5458.527,  31.455,15263.425,4239.840, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:49:103, 3898320618013784,  261.618,    5.000, 3700,  55.007,19656.924,5460.257,  38.373,15267.770,4241.047, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:49:210, 3898320989840948,  261.724,    4.000, 3700,  54.404,19662.700,5461.861,  37.761,15271.779,4242.161, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:49:320, 3898321375658932,  261.834,    5.000, 3800,  53.718,19668.618,5463.505,  37.070,15275.863,4243.295, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:49:430, 3898321763532740,  261.945,    9.000, 3700,  58.774,19675.128,5465.313,  41.935,15280.507,4244.585, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:49:537, 3898322136461577,  262.051,   24.000, 3700,  74.693,19683.081,5467.523,  58.024,15286.686,4246.302, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:49:647, 3898322520732284,  262.161,   19.000, 3700,  76.894,19691.518,5469.866,  60.123,15293.283,4248.134, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:49:756, 3898322904827339,  262.271,    9.000, 3700,  57.490,19697.823,5471.618,  40.840,15297.762,4249.378, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:49:867, 3898323293495793,  262.382,   15.000, 3700,  73.748,19706.008,5473.891,  56.458,15304.028,4251.119, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:49:975, 3898323668971344,  262.489,   50.000, 3700,  95.520,19716.249,5476.736,  77.966,15312.386,4253.441, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:50:087, 3898324061419363,  262.601,   30.000, 3700,  87.425,19726.045,5479.457,  70.254,15320.259,4255.627, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:50:194, 3898324436036796,  262.708,    8.000, 3700,  63.936,19732.884,5481.357,  47.243,15325.312,4257.031, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:50:302, 3898324817225914,  262.817,    7.000, 3700,  62.625,19739.701,5483.250,  45.836,15330.301,4258.417, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:50:415, 3898325212360901,  262.929,   10.000, 3700,  64.475,19746.975,5485.271,  47.740,15335.687,4259.913, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:50:522, 3898325584577551,  263.036,    9.000, 3700,  66.564,19754.050,5487.236,  49.656,15340.965,4261.379, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:50:632, 3898325969588030,  263.146,   38.000, 3700,  90.497,19763.998,5490.000,  72.813,15348.970,4263.603, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:50:744, 3898326362433415,  263.258,   25.000, 3700,  83.954,19773.416,5492.615,  66.564,15356.436,4265.677, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:50:852, 3898326740066316,  263.366,   27.000, 3700,  88.634,19782.973,5495.270,  71.168,15364.110,4267.808, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:50:958, 3898327114440523,  263.473,   27.000, 3700,  87.412,19792.317,5497.866,  70.151,15371.609,4269.891, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:51:069, 3898327502803952,  263.583,   13.000, 3700,  73.263,19800.441,5500.123,  56.220,15377.843,4271.623, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:51:180, 3898327890533923,  263.694,    9.000, 3700,  63.551,19807.477,5502.077,  46.597,15383.002,4273.056, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:51:287, 3898328265487153,  263.801,   11.000, 3700,  66.937,19814.644,5504.068,  50.236,15388.381,4274.550, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:51:397, 3898328651992966,  263.912,   12.000, 3700,  63.436,19821.645,5506.012,  46.470,15393.509,4275.975, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:51:506, 3898329033474897,  264.020,   11.000, 3700,  66.574,19828.896,5508.027,  49.787,15398.932,4277.481, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:51:615, 3898329414660444,  264.129,   13.000, 3700,  70.700,19836.591,5510.164,  53.704,15404.777,4279.105, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:51:728, 3898329811349819,  264.243,    8.000, 3700,  58.206,19843.184,5511.996,  41.306,15409.456,4280.404, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:51:833, 3898330179118530,  264.348,   21.000, 3700,  65.155,19850.026,5513.896,  48.150,15414.512,4281.809, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:51:947, 3898330577955737,  264.461,   53.000, 3700,  97.831,19861.167,5516.991,  80.079,15423.632,4284.342, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:52:052, 3898330945679056,  264.566,    8.000, 3700,  64.820,19867.973,5518.882,  47.969,15428.669,4285.741, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:52:166, 3898331344100120,  264.680,    6.000, 3700,  58.098,19874.583,5520.717,  41.285,15433.365,4287.046, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:52:275, 3898331727157251,  264.790,    6.000, 3700,  56.425,19880.754,5522.432,  39.777,15437.716,4288.254, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:52:393, 3898332138822886,  264.907,   18.000, 3700,  55.280,19887.252,5524.237,  38.592,15442.252,4289.515, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:10:52:490, 3898332479693575,  265.004,   13.000, 3700,  70.430,19894.107,5526.141,  53.589,15447.468,4290.963, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
