System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
11:41:18:681, 3892120259341508,  219.961,   27.000, 3700,  87.110,17866.791,4962.998,  70.196,14166.313,3935.087, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:18:788, 3892120633448927,  220.068,   14.000, 3700,  77.065,17875.023,4965.284,  60.267,14172.751,3936.875, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:18:897, 3892121015032113,  220.177,   28.000, 3700,  86.663,17884.466,4967.907,  69.775,14180.354,3938.987, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:19:009, 3892121408094817,  220.289,   32.000, 3700,  91.774,17894.766,4970.768,  74.794,14188.748,3941.319, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:19:118, 3892121789442137,  220.398,   31.000, 3700,  90.811,17904.654,4973.515,  73.870,14196.792,3943.553, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:19:226, 3892122169167988,  220.507,   15.000, 3700,  78.737,17913.191,4975.886,  61.962,14203.510,3945.419, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:19:337, 3892122555722704,  220.617,   14.000, 3700,  77.215,17921.714,4978.254,  60.517,14210.189,3947.275, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:19:446, 3892122938948087,  220.726,   22.000, 3700,  80.913,17930.567,4980.713,  64.112,14217.205,3949.224, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:19:555, 3892123321619340,  220.836,   16.000, 3700,  78.814,17939.179,4983.105,  62.061,14223.986,3951.107, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:19:664, 3892123701214171,  220.944,   17.000, 3700,  79.835,17947.832,4985.509,  62.868,14230.800,3953.000, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:19:773, 3892124082630657,  221.053,   15.000, 3700,  77.717,17956.296,4987.860,  60.993,14237.443,3954.845, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:19:880, 3892124460474730,  221.161,   15.000, 3700,  78.735,17964.791,4990.220,  61.932,14244.125,3956.701, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:19:993, 3892124854314886,  221.273,   15.000, 3700,  76.441,17973.387,4992.608,  59.636,14250.831,3958.564, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:20:102, 3892125235494509,  221.382,   16.000, 3700,  81.134,17982.218,4995.061,  64.273,14257.826,3960.507, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:20:209, 3892125610200505,  221.489,   19.000, 3700,  80.846,17990.868,4997.463,  63.885,14264.662,3962.406, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:20:318, 3892125991384322,  221.598,   16.000, 3700,  80.800,17999.662,4999.906,  64.146,14271.643,3964.345, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:20:428, 3892126376301686,  221.708,   18.000, 3700,  81.261,18008.593,5002.387,  64.452,14278.727,3966.313, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:20:540, 3892126769891137,  221.820,   17.000, 3700,  81.999,18017.809,5004.947,  65.206,14286.055,3968.349, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:20:646, 3892127142464532,  221.927,   19.000, 3700,  81.860,18026.517,5007.366,  65.123,14292.983,3970.273, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:20:758, 3892127534162845,  222.038,   16.000, 3700,  80.931,18035.569,5009.880,  64.066,14300.148,3972.263, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:20:868, 3892127919066224,  222.148,   13.000, 3700,  78.495,18044.196,5012.277,  61.778,14306.938,3974.149, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:20:977, 3892128301495464,  222.258,   18.000, 3700,  80.785,18053.017,5014.727,  63.996,14313.926,3976.091, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:21:085, 3892128678392109,  222.365,   14.000, 3700,  80.242,18061.652,5017.126,  63.439,14320.753,3977.987, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:21:196, 3892129066842891,  222.476,   16.000, 3700,  80.840,18070.619,5019.616,  63.916,14327.843,3979.956, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:21:303, 3892129441119849,  222.583,   16.000, 3700,  79.936,18079.162,5021.989,  63.256,14334.603,3981.834, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:21:415, 3892129833032638,  222.695,   18.000, 3700,  81.112,18088.238,5024.511,  64.293,14341.798,3983.833, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:21:523, 3892130214727789,  222.804,   20.000, 3700,  83.783,18097.370,5027.047,  66.827,14349.081,3985.856, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:21:635, 3892130604557216,  222.915,   17.000, 3700,  81.190,18106.407,5029.558,  64.364,14356.245,3987.846, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:21:740, 3892130972004059,  223.020,   18.000, 3700,  80.705,18114.874,5031.910,  63.878,14362.947,3989.708, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:21:851, 3892131360388123,  223.131,   16.000, 3700,  81.200,18123.879,5034.411,  64.378,14370.087,3991.691, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:21:960, 3892131741745744,  223.240,   17.000, 3700,  80.155,18132.608,5036.835,  63.195,14376.968,3993.602, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:22:070, 3892132130176515,  223.351,   13.000, 3700,  76.135,18141.052,5039.181,  59.526,14383.570,3995.436, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:22:180, 3892132515239459,  223.461,   14.000, 3700,  76.197,18149.430,5041.508,  59.426,14390.104,3997.251, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:22:288, 3892132891161884,  223.568,   13.000, 3700,  74.899,18157.469,5043.741,  58.141,14396.345,3998.985, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:22:398, 3892133276248756,  223.678,   18.000, 3700,  75.847,18165.809,5046.058,  59.133,14402.847,4000.791, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:22:508, 3892133661075652,  223.788,   16.000, 3700,  80.547,18174.660,5048.517,  63.678,14409.844,4002.734, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:22:615, 3892134039312970,  223.896,   36.000, 3700,  84.941,18183.833,5051.065,  67.996,14417.188,4004.774, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:22:724, 3892134419766361,  224.004,   33.000, 3800,  91.182,18193.739,5053.816,  73.545,14425.177,4006.994, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:22:837, 3892134815013886,  224.117,   11.000, 3700,  73.199,18202.000,5056.111,  56.626,14431.568,4008.769, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:22:944, 3892135189740900,  224.224,   14.000, 3700,  75.940,18210.125,5058.368,  59.122,14437.893,4010.526, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:23:056, 3892135581182385,  224.336,   12.000, 3700,  70.839,18218.043,5060.567,  54.080,14443.938,4012.205, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:23:163, 3892135955577835,  224.443,   26.000, 3700,  83.290,18226.947,5063.041,  66.369,14451.033,4014.176, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:23:275, 3892136347428926,  224.555,   23.000, 3700,  85.464,18236.509,5065.697,  68.481,14458.695,4016.304, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:23:391, 3892136755279245,  224.671,   22.000, 3700,  80.722,18245.910,5068.308,  63.956,14466.143,4018.373, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:23:492, 3892137110236701,  224.773,   19.000, 3700,  82.617,18254.283,5070.634,  65.674,14472.800,4020.222, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:23:600, 3892137486810076,  224.880,   19.000, 3700,  83.883,18263.303,5073.140,  66.886,14479.992,4022.220, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:23:710, 3892137873682685,  224.991,   16.000, 3700,  78.279,18271.950,5075.542,  61.427,14486.777,4024.105, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:23:819, 3892138253025276,  225.099,   22.000, 3700,  83.242,18280.966,5078.046,  66.297,14493.958,4026.099, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:23:932, 3892138650758112,  225.213,   16.000, 3700,  80.759,18290.138,5080.594,  63.880,14501.213,4028.115, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:24:039, 3892139022840653,  225.319,   16.000, 3700,  79.271,18298.560,5082.933,  62.407,14507.843,4029.956, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:24:151, 3892139415047168,  225.431,   14.000, 3700,  78.424,18307.342,5085.373,  61.803,14514.764,4031.879, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:24:257, 3892139789418341,  225.538,   13.000, 3700,  74.388,18315.294,5087.582,  57.560,14520.917,4033.588, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:24:389, 3892140251939436,  225.670,   20.000, 3700,  75.101,18325.213,5090.337,  58.317,14528.619,4035.727, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:24:475, 3892140552284461,  225.756,   15.000, 3700,  75.731,18331.707,5092.141,  58.987,14533.678,4037.133, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:24:584, 3892140933581021,  225.864,   26.000, 3700,  83.705,18340.820,5094.672,  66.697,14540.939,4039.150, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:24:693, 3892141314006527,  225.973,   15.000, 3700,  75.256,18348.995,5096.943,  58.629,14547.308,4040.919, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:24:805, 3892141705912291,  226.085,   18.000, 3700,  76.025,18357.503,5099.306,  59.086,14553.920,4042.755, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:24:912, 3892142081951007,  226.192,   12.000, 3700,  71.476,18365.177,5101.438,  54.824,14559.806,4044.391, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:25:025, 3892142477396337,  226.305,   13.000, 3700,  72.268,18373.337,5103.705,  55.461,14566.069,4046.130, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:25:132, 3892142851874427,  226.412,   22.000, 3700,  79.340,18381.821,5106.061,  62.405,14572.741,4047.984, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:25:244, 3892143245547936,  226.525,   14.000, 3700,  71.821,18389.894,5108.304,  55.063,14578.931,4049.703, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:25:350, 3892143614973463,  226.630,   15.000, 3800,  72.030,18397.492,5110.415,  55.310,14584.765,4051.324, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:25:459, 3892143996209940,  226.739,   17.000, 3800,  77.672,18405.947,5112.763,  60.789,14591.382,4053.162, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:25:568, 3892144380721506,  226.849,   18.000, 3700,  78.166,18414.529,5115.147,  61.508,14598.135,4055.038, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:25:679, 3892144767470569,  226.959,   14.000, 3700,  77.890,18423.131,5117.536,  61.142,14604.887,4056.913, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:25:787, 3892145145419852,  227.067,   21.000, 3700,  77.662,18431.512,5119.864,  60.678,14611.436,4058.732, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:25:899, 3892145537689776,  227.179,   13.000, 3800,  72.394,18439.621,5122.117,  55.698,14617.674,4060.465, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:26:010, 3892145925611734,  227.290,   13.000, 3700,  71.581,18447.549,5124.319,  54.893,14623.754,4062.154, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:26:116, 3892146299970212,  227.397,   14.000, 3700,  75.835,18455.655,5126.571,  59.058,14630.067,4063.908, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:26:227, 3892146688392509,  227.508,   32.000, 3700,  89.250,18465.554,5129.321,  72.359,14638.092,4066.137, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:26:336, 3892147068330766,  227.616,   28.000, 3700,  84.828,18474.757,5131.877,  68.172,14645.488,4068.191, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:26:444, 3892147446129872,  227.724,   18.000, 3700,  77.504,18483.117,5134.199,  60.736,14652.040,4070.011, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:26:556, 3892147838160818,  227.836,   15.000, 3700,  77.515,18491.794,5136.610,  60.785,14658.844,4071.901, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:26:663, 3892148214421495,  227.943,   13.000, 3700,  73.980,18499.742,5138.817,  57.149,14664.984,4073.607, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:26:774, 3892148604617598,  228.055,   13.000, 3800,  71.030,18507.656,5141.016,  54.286,14671.032,4075.287, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:26:884, 3892148989157041,  228.165,   12.000, 3700,  70.110,18515.354,5143.154,  53.507,14676.907,4076.919, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:26:992, 3892149365770499,  228.272,   15.000, 3700,  78.366,18523.781,5145.495,  61.440,14683.514,4078.754, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:27:104, 3892149757690425,  228.384,   13.000, 3700,  75.039,18532.179,5147.827,  58.443,14690.055,4080.571, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:27:210, 3892150128790004,  228.490,   30.000, 3700,  87.810,18541.483,5150.412,  70.642,14697.540,4082.650, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:27:319, 3892150511940410,  228.599,   41.000, 3700,  96.695,18552.062,5153.351,  79.466,14706.234,4085.065, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:27:428, 3892150893771480,  228.708,   37.000, 3700,  98.790,18562.833,5156.342,  81.392,14715.108,4087.530, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:27:538, 3892151279157791,  228.818,   20.000, 3700,  83.029,18571.970,5158.880,  65.868,14722.356,4089.543, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:27:646, 3892151660626931,  228.927,   15.000, 3700,  74.013,18580.031,5161.120,  56.884,14728.552,4091.264, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:27:757, 3892152047088108,  229.038,   12.000, 3700,  57.164,18586.339,5162.872,  40.349,14733.004,4092.501, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:27:865, 3892152424907662,  229.146,   23.000, 3700,  82.968,18595.290,5165.358,  66.251,14740.152,4094.487, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:27:975, 3892152810054353,  229.256,   53.000, 3700,  96.491,18605.901,5168.306,  79.083,14748.849,4096.902, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:28:085, 3892153194992415,  229.365,   45.000, 3700,  94.584,18616.297,5171.194,  76.629,14757.271,4099.242, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:28:194, 3892153576378575,  229.474,   29.000, 3700,  82.803,18625.315,5173.699,  65.252,14764.377,4101.216, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:28:305, 3892153965071653,  229.585,    7.000, 3700,  58.291,18631.784,5175.496,  41.562,14768.990,4102.497, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:28:413, 3892154341336920,  229.693,    9.000, 3700,  61.441,18638.385,5177.329,  44.774,14773.800,4103.833, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:28:521, 3892154722944857,  229.802,   10.000, 3700,  67.078,18645.694,5179.359,  50.218,14779.272,4105.353, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:28:632, 3892155108393830,  229.912,    6.000, 3700,  58.142,18652.093,5181.137,  41.411,14783.830,4106.619, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:28:744, 3892155503603174,  230.025,    6.000, 3700,  55.893,18658.401,5182.889,  38.984,14788.229,4107.841, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:28:852, 3892155880806576,  230.132,    4.000, 3700,  48.735,18663.650,5184.347,  32.136,14791.690,4108.803, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:28:961, 3892156261326237,  230.241,    6.000, 3700,  52.606,18669.365,5185.935,  35.890,14795.590,4109.886, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:29:069, 3892156638910448,  230.349,    7.000, 3700,  61.005,18675.943,5187.762,  44.142,14800.349,4111.208, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:29:181, 3892157031126296,  230.461,    7.000, 3700,  60.717,18682.742,5189.651,  43.884,14805.263,4112.573, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:29:288, 3892157405866972,  230.568,    8.000, 3700,  59.841,18689.145,5191.429,  42.926,14809.857,4113.849, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:29:396, 3892157787482291,  230.677,   10.000, 3700,  61.718,18695.870,5193.297,  45.094,14814.770,4115.214, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:29:508, 3892158177259298,  230.788,    9.000, 3700,  65.335,18703.142,5195.317,  48.332,14820.149,4116.708, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:29:616, 3892158556067863,  230.896,    6.000, 3700,  60.211,18709.655,5197.126,  43.645,14824.870,4118.019, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:29:728, 3892158947081027,  231.008,    6.000, 3700,  57.065,18716.026,5198.896,  40.180,14829.356,4119.266, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:29:838, 3892159332094292,  231.118,    5.000, 3700,  55.675,18722.146,5200.596,  38.933,14833.636,4120.455, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:29:946, 3892159710386050,  231.226,    7.000, 3700,  60.203,18728.649,5202.403,  43.625,14838.348,4121.763, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:30:053, 3892160088236934,  231.334,   10.000, 3700,  62.220,18735.362,5204.267,  45.333,14843.239,4123.122, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:30:161, 3892160466199161,  231.442,    7.000, 3700,  59.623,18741.797,5206.055,  42.844,14847.863,4124.406, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:30:275, 3892160862799404,  231.555,   11.000, 3700,  62.598,18748.885,5208.024,  45.603,14853.027,4125.841, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:30:387, 3892161257942568,  231.668,   11.000, 3700,  60.238,18755.682,5209.912,  43.609,14857.948,4127.208, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:30:494, 3892161630289530,  231.774,   25.000, 3700,  83.610,18764.571,5212.381,  66.706,14865.040,4129.178, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:30:600, 3892162001586508,  231.880,   27.000, 3700,  84.240,18773.502,5214.862,  67.449,14872.191,4131.164, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:30:713, 3892162397802074,  231.993,    6.000, 3700,  58.158,18780.082,5216.689,  41.406,14876.875,4132.465, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:30:822, 3892162779054215,  232.102,   48.000, 3700,  88.285,18789.693,5219.359,  70.504,14884.550,4134.597, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:30:927, 3892163148509358,  232.208,   15.000, 3700,  74.584,18797.561,5221.545,  57.370,14890.602,4136.278, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:31:039, 3892163539116126,  232.319,   12.000, 3700,  63.936,18804.692,5223.525,  46.985,14895.843,4137.734, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:31:148, 3892163921196284,  232.428,    7.000, 3700,  62.715,18811.534,5225.426,  45.900,14900.850,4139.125, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:31:259, 3892164309146961,  232.539,    6.000, 3800,  57.373,18817.889,5227.191,  40.476,14905.334,4140.370, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:31:390, 3892164770596028,  232.671,   12.000, 3700,  52.057,18824.748,5229.097,  35.423,14910.001,4141.667, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:31:476, 3892165069704014,  232.756,   45.000, 3700,  83.322,18831.864,5231.073,  65.598,14915.603,4143.223, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:31:584, 3892165447205370,  232.864,   38.000, 3700,  93.447,18841.937,5233.871,  76.057,14923.802,4145.500, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:31:696, 3892165839812405,  232.976,   22.000, 3700,  82.582,18851.195,5236.443,  65.817,14931.180,4147.550, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:31:804, 3892166218016522,  233.084,    6.000, 3700,  56.947,18857.344,5238.151,  40.111,14935.512,4148.753, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
